Index	Vertex	feature	normal		position		member	gl_Position				member_1			
552	176	1	-3986	 941	 4145	 570	 0.000000	-0.680578	-0.472260	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
553	178	1	-1754	 3701	 4139	 573	 0.000000	-0.681061	-0.473805	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
554	179	1	-1799	 3679	 4144	 573	 0.000000	-0.680289	-0.473799	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
555	170	1	-1873	 3642	 4160	 455	 0.000000	-0.677804	-0.446131	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
556	171	1	-2742	 3042	 4109	 509	 0.000000	-0.685950	-0.458604	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
557	173	1	-4016	 802	 4103	 529	 0.000000	-0.687146	-0.462608	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
558	170	1	-1873	 3642	 4160	 455	 0.000000	-0.677804	-0.446131	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
559	173	1	-4016	 802	 4103	 529	 0.000000	-0.687146	-0.462608	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
560	174	1	-4039	 676	 4145	 568	 0.000000	-0.680589	-0.471710	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
561	170	1	-1873	 3642	 4160	 455	 0.000000	-0.677804	-0.446131	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
562	174	1	-4039	 676	 4145	 568	 0.000000	-0.680589	-0.471710	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
563	177	1	-4088	-254	 4146	 570	 0.000000	-0.680442	-0.471895	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
564	170	1	-1873	 3642	 4160	 455	 0.000000	-0.677804	-0.446131	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
565	177	1	-4088	-254	 4146	 570	 0.000000	-0.680442	-0.471895	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
566	180	1	 2804	 2985	 4160	 574	 0.000000	-0.676853	-0.473821	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
567	177	1	-4088	-254	 4146	 570	 0.000000	-0.680442	-0.471895	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
568	179	1	-1799	 3679	 4144	 573	 0.000000	-0.680289	-0.473799	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
569	180	1	 2804	 2985	 4160	 574	 0.000000	-0.676853	-0.473821	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
570	181	1	 0	 0	 1388	 2252	 0.000000	-1.110548	-0.866191	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
571	182	1	-1559	-3787	 1373	 2253	 0.000000	-1.113209	-0.865270	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
572	183	1	 2537	 3215	 1353	 2297	 0.000000	-1.115501	-0.877719	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
573	183	1	 2537	 3215	 1353	 2297	 0.000000	-1.115501	-0.877719	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
574	182	1	-1559	-3787	 1373	 2253	 0.000000	-1.113209	-0.865270	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
575	184	1	-4092	 176	 1320	 2299	 0.000000	-1.122006	-0.877261	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
576	183	1	 2537	 3215	 1353	 2297	 0.000000	-1.115501	-0.877719	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
577	184	1	-4092	 176	 1320	 2299	 0.000000	-1.122006	-0.877261	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
578	185	1	-413	 4075	 1331	 2307	 0.000000	-1.119538	-0.880326	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
579	186	1	 0	 0	 224	 1960	 0.000000	-1.292423	-0.797754	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
580	187	1	 3664	-1830	 221	 2005	 0.000000	-1.292146	-0.807742	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
581	188	1	 3485	-2150	 227	 2005	 0.000000	-1.291245	-0.807645	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
582	188	1	 3485	-2150	 227	 2005	 0.000000	-1.291245	-0.807645	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
583	187	1	 3664	-1830	 221	 2005	 0.000000	-1.292146	-0.807742	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
584	189	1	 3768	-1603	 244	 2020	 0.000000	-1.288531	-0.811327	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
585	188	1	 3485	-2150	 227	 2005	 0.000000	-1.291245	-0.807645	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
586	189	1	 3768	-1603	 244	 2020	 0.000000	-1.288531	-0.811327	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
587	190	1	 3679	-1798	 261	 2025	 0.000000	-1.285893	-0.812440	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
588	190	1	 3679	-1798	 261	 2025	 0.000000	-1.285893	-0.812440	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
589	189	1	 3768	-1603	 244	 2020	 0.000000	-1.288531	-0.811327	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
590	191	1	 2755	 3030	 240	 2041	 0.000000	-1.289363	-0.817663	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
591	190	1	 3679	-1798	 261	 2025	 0.000000	-1.285893	-0.812440	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
592	191	1	 2755	 3030	 240	 2041	 0.000000	-1.289363	-0.817663	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
593	193	1	 3134	 2636	 258	 2048	 0.000000	-1.286473	-0.819183	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
594	191	1	 2755	 3030	 240	 2041	 0.000000	-1.289363	-0.817663	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
595	192	1	 1475	 3821	 208	 2044	 0.000000	-1.294623	-0.818608	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
596	194	1	 3870	 1340	 184	 2062	 0.000000	-1.297886	-0.822069	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
597	193	1	 3134	 2636	 258	 2048	 0.000000	-1.286473	-0.819183	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
598	191	1	 2755	 3030	 240	 2041	 0.000000	-1.289363	-0.817663	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
599	194	1	 3870	 1340	 184	 2062	 0.000000	-1.297886	-0.822069	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
600	193	1	 3134	 2636	 258	 2048	 0.000000	-1.286473	-0.819183	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
601	194	1	 3870	 1340	 184	 2062	 0.000000	-1.297886	-0.822069	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
602	195	1	 4029	 737	 197	 2067	 0.000000	-1.295822	-0.823057	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
603	195	1	 4029	 737	 197	 2067	 0.000000	-1.295822	-0.823057	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
604	194	1	 3870	 1340	 184	 2062	 0.000000	-1.297886	-0.822069	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
605	197	1	 3163	 2602	 188	 2077	 0.000000	-1.297405	-0.825970	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
606	195	1	 4029	 737	 197	 2067	 0.000000	-1.295822	-0.823057	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
607	197	1	 3163	 2602	 188	 2077	 0.000000	-1.297405	-0.825970	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
608	198	1	 3912	 1211	 220	 2085	 0.000000	-1.292252	-0.827420	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
609	197	1	 3163	 2602	 188	 2077	 0.000000	-1.297405	-0.825970	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
610	196	1	 2484	 3256	 158	 2075	 0.000000	-1.302230	-0.825701	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
611	198	1	 3912	 1211	 220	 2085	 0.000000	-1.292252	-0.827420	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
612	198	1	 3912	 1211	 220	 2085	 0.000000	-1.292252	-0.827420	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
613	196	1	 2484	 3256	 158	 2075	 0.000000	-1.302230	-0.825701	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
614	199	1	 2403	 3316	 173	 2088	 0.000000	-1.299903	-0.828766	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
615	199	1	 2403	 3316	 173	 2088	 0.000000	-1.299903	-0.828766	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
616	196	1	 2484	 3256	 158	 2075	 0.000000	-1.302230	-0.825701	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
617	200	1	 4086	-275	 147	 2129	 0.000000	-1.303623	-0.837279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
618	199	1	 2403	 3316	 173	 2088	 0.000000	-1.299903	-0.828766	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
619	200	1	 4086	-275	 147	 2129	 0.000000	-1.303623	-0.837279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
620	201	1	 4087	-269	 155	 2133	 0.000000	-1.302373	-0.838219	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
621	201	1	 4087	-269	 155	 2133	 0.000000	-1.302373	-0.838219	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
622	200	1	 4086	-275	 147	 2129	 0.000000	-1.303623	-0.837279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
623	202	1	 2126	-3500	 173	 2165	 0.000000	-1.299959	-0.844733	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
624	202	1	 2126	-3500	 173	 2165	 0.000000	-1.299959	-0.844733	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
625	200	1	 4086	-275	 147	 2129	 0.000000	-1.303623	-0.837279	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
626	204	1	 2563	-3194	 162	 2172	 0.000000	-1.301589	-0.846467	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
627	203	1	 1843	-3657	 203	 2166	 0.000000	-1.295329	-0.844919	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
628	202	1	 2126	-3500	 173	 2165	 0.000000	-1.299959	-0.844733	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
629	204	1	 2563	-3194	 162	 2172	 0.000000	-1.301589	-0.846467	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
630	203	1	 1843	-3657	 203	 2166	 0.000000	-1.295329	-0.844919	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
631	204	1	 2563	-3194	 162	 2172	 0.000000	-1.301589	-0.846467	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
632	205	1	 2006	-3570	 196	 2176	 0.000000	-1.296390	-0.847289	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
633	203	1	 1843	-3657	 203	 2166	 0.000000	-1.295329	-0.844919	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
634	205	1	 2006	-3570	 196	 2176	 0.000000	-1.296390	-0.847289	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
635	207	1	 1735	-3709	 226	 2195	 0.000000	-1.291758	-0.851700	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
636	207	1	 1735	-3709	 226	 2195	 0.000000	-1.291758	-0.851700	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
637	205	1	 2006	-3570	 196	 2176	 0.000000	-1.296390	-0.847289	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
638	208	1	 3738	 1673	 214	 2199	 0.000000	-1.293225	-0.854280	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
639	206	1	 4050	-606	 266	 2194	 0.000000	-1.285037	-0.852413	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
640	207	1	 1735	-3709	 226	 2195	 0.000000	-1.291758	-0.851700	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
641	208	1	 3738	 1673	 214	 2199	 0.000000	-1.293225	-0.854280	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
642	208	1	 3738	 1673	 214	 2199	 0.000000	-1.293225	-0.854280	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
643	209	1	 1042	 3961	 168	 2202	 0.000000	-1.300961	-0.855681	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
644	210	1	 3259	 2480	 139	 2216	 0.000000	-1.305041	-0.858511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
645	206	1	 4050	-606	 266	 2194	 0.000000	-1.285037	-0.852413	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
646	208	1	 3738	 1673	 214	 2199	 0.000000	-1.293225	-0.854280	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
647	210	1	 3259	 2480	 139	 2216	 0.000000	-1.305041	-0.858511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
648	206	1	 4050	-606	 266	 2194	 0.000000	-1.285037	-0.852413	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
649	210	1	 3259	 2480	 139	 2216	 0.000000	-1.305041	-0.858511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
650	211	1	 2988	 2800	 155	 2225	 0.000000	-1.302596	-0.860718	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
651	211	1	 2988	 2800	 155	 2225	 0.000000	-1.302596	-0.860718	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
652	210	1	 3259	 2480	 139	 2216	 0.000000	-1.305041	-0.858511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
653	212	1	 3344	-2364	 151	 2244	 0.000000	-1.303149	-0.863595	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
654	212	1	 3344	-2364	 151	 2244	 0.000000	-1.303149	-0.863595	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
655	210	1	 3259	 2480	 139	 2216	 0.000000	-1.305041	-0.858511	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
656	214	1	 3322	-2394	 131	 2260	 0.000000	-1.306278	-0.867336	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
657	213	1	 2356	-3350	 181	 2248	 0.000000	-1.298663	-0.864232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
658	212	1	 3344	-2364	 151	 2244	 0.000000	-1.303149	-0.863595	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
659	214	1	 3322	-2394	 131	 2260	 0.000000	-1.306278	-0.867336	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
660	213	1	 2356	-3350	 181	 2248	 0.000000	-1.298663	-0.864232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
661	214	1	 3322	-2394	 131	 2260	 0.000000	-1.306278	-0.867336	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
662	215	1	 3833	-1443	 166	 2265	 0.000000	-1.300706	-0.868798	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
663	213	1	 2356	-3350	 181	 2248	 0.000000	-1.298663	-0.864232	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
664	215	1	 3833	-1443	 166	 2265	 0.000000	-1.300706	-0.868798	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
665	216	1	 3926	 1165	 196	 2277	 0.000000	-1.295999	-0.872406	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
666	216	1	 3926	 1165	 196	 2277	 0.000000	-1.295999	-0.872406	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
667	215	1	 3833	-1443	 166	 2265	 0.000000	-1.300706	-0.868798	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
668	217	1	 3906	 1232	 159	 2298	 0.000000	-1.301785	-0.877349	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
669	217	1	 3906	 1232	 159	 2298	 0.000000	-1.301785	-0.877349	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
670	215	1	 3833	-1443	 166	 2265	 0.000000	-1.300706	-0.868798	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
671	218	1	 4058	 555	 136	 2300	 0.000000	-1.305347	-0.877611	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
672	217	1	 3906	 1232	 159	 2298	 0.000000	-1.301785	-0.877349	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
673	218	1	 4058	 555	 136	 2300	 0.000000	-1.305347	-0.877611	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
674	219	1	 4091	 199	 157	 2345	 0.000000	-1.302060	-0.888049	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
675	217	1	 3906	 1232	 159	 2298	 0.000000	-1.301785	-0.877349	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
676	219	1	 4091	 199	 157	 2345	 0.000000	-1.302060	-0.888049	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
677	220	1	 3983	 951	 187	 2357	 0.000000	-1.297394	-0.891091	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
678	220	1	 3983	 951	 187	 2357	 0.000000	-1.297394	-0.891091	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
679	219	1	 4091	 199	 157	 2345	 0.000000	-1.302060	-0.888049	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
680	221	1	 3409	 2270	 156	 2381	 0.000000	-1.302355	-0.897119	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
681	221	1	 3409	 2270	 156	 2381	 0.000000	-1.302355	-0.897119	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
682	219	1	 4091	 199	 157	 2345	 0.000000	-1.302060	-0.888049	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
683	222	1	 4073	-426	 149	 2407	 0.000000	-1.303313	-0.902390	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
684	222	1	 4073	-426	 149	 2407	 0.000000	-1.303313	-0.902390	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
685	219	1	 4091	 199	 157	 2345	 0.000000	-1.302060	-0.888049	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
686	223	1	 4095	-87	 115	 2416	 0.000000	-1.308621	-0.904602	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
687	222	1	 4073	-426	 149	 2407	 0.000000	-1.303313	-0.902390	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
688	223	1	 4095	-87	 115	 2416	 0.000000	-1.308621	-0.904602	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
689	226	1	 2761	-3024	 175	 2458	 0.000000	-1.299518	-0.913550	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
690	226	1	 2761	-3024	 175	 2458	 0.000000	-1.299518	-0.913550	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
691	223	1	 4095	-87	 115	 2416	 0.000000	-1.308621	-0.904602	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
692	228	1	 2044	-3549	 156	 2479	 0.000000	-1.302632	-0.918311	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
693	227	1	-1455	-3828	 185	 2462	 0.000000	-1.298813	-0.914242	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
694	226	1	 2761	-3024	 175	 2458	 0.000000	-1.299518	-0.913550	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
695	228	1	 2044	-3549	 156	 2479	 0.000000	-1.302632	-0.918311	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
696	238	1	-1960	 3596	 120	 2626	 0.000000	-1.309072	-0.954945	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
697	236	1	 289	 4085	 112	 2598	 0.000000	-1.309864	-0.948532	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
698	239	1	 3093	 2684	 108	 2627	 0.000000	-1.309919	-0.954901	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
699	244	1	-1120	 3939	 150	 2651	 0.000000	-1.304213	-0.960909	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
700	245	1	-421	 4074	 123	 2660	 0.000000	-1.308290	-0.963060	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
701	246	1	-4014	 813	 160	 2663	 0.000000	-1.303240	-0.962768	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
702	225	1	 3158	-2608	 214	 2452	 0.000000	-1.293343	-0.912270	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
703	224	1	-1254	-3899	 195	 2442	 0.000000	-1.297210	-0.909533	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
704	227	1	-1455	-3828	 185	 2462	 0.000000	-1.298813	-0.914242	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
705	227	1	-1455	-3828	 185	 2462	 0.000000	-1.298813	-0.914242	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
706	228	1	 2044	-3549	 156	 2479	 0.000000	-1.302632	-0.918311	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
707	229	1	 2664	-3110	 195	 2481	 0.000000	-1.296412	-0.918914	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
708	225	1	 3158	-2608	 214	 2452	 0.000000	-1.293343	-0.912270	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
709	227	1	-1455	-3828	 185	 2462	 0.000000	-1.298813	-0.914242	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
710	229	1	 2664	-3110	 195	 2481	 0.000000	-1.296412	-0.918914	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
711	225	1	 3158	-2608	 214	 2452	 0.000000	-1.293343	-0.912270	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
712	229	1	 2664	-3110	 195	 2481	 0.000000	-1.296412	-0.918914	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
713	230	1	 4077	-392	 234	 2518	 0.000000	-1.290031	-0.928416	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
714	230	1	 4077	-392	 234	 2518	 0.000000	-1.290031	-0.928416	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
715	229	1	 2664	-3110	 195	 2481	 0.000000	-1.296412	-0.918914	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
716	231	1	 3958	 1051	 205	 2529	 0.000000	-1.294587	-0.931434	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
717	232	1	 3869	 1344	 230	 2557	 0.000000	-1.290698	-0.938086	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
718	230	1	 4077	-392	 234	 2518	 0.000000	-1.290031	-0.928416	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
719	233	1	 2371	 3339	 216	 2579	 0.000000	-1.293191	-0.943851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
720	230	1	 4077	-392	 234	 2518	 0.000000	-1.290031	-0.928416	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
721	231	1	 3958	 1051	 205	 2529	 0.000000	-1.294587	-0.931434	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
722	233	1	 2371	 3339	 216	 2579	 0.000000	-1.293191	-0.943851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
723	233	1	 2371	 3339	 216	 2579	 0.000000	-1.293191	-0.943851	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
724	231	1	 3958	 1051	 205	 2529	 0.000000	-1.294587	-0.931434	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
725	234	1	 2705	 3075	 182	 2587	 0.000000	-1.298435	-0.945645	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
726	234	1	 2705	 3075	 182	 2587	 0.000000	-1.298435	-0.945645	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
727	231	1	 3958	 1051	 205	 2529	 0.000000	-1.294587	-0.931434	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
728	235	1	 3882	 1303	 151	 2590	 0.000000	-1.303040	-0.945808	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
729	234	1	 2705	 3075	 182	 2587	 0.000000	-1.298435	-0.945645	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
730	235	1	 3882	 1303	 151	 2590	 0.000000	-1.303040	-0.945808	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
731	237	1	 3380	 2312	 153	 2616	 0.000000	-1.302829	-0.952209	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
732	234	1	 2705	 3075	 182	 2587	 0.000000	-1.298435	-0.945645	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
733	237	1	 3380	 2312	 153	 2616	 0.000000	-1.302829	-0.952209	 0.001000	 1.000000	 0.054902	 0.709804	 0.874510	 1.000000
